year,term,session,question,kind,booklet,sourcePdf,sourcePages,pageCount,points,marksText,calculatorPolicy,answer,learningOutcome,learningOutcomeSource,mgSourcePdf,mgSourcePages,diagnostics,preview
2018,jan,January 2018,10,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb1.pdf,[18],1,1.0,1 mark,no-calculator,,"R9, R13",marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[40],[],"Question 10 1 mark 110 Thomas used graphs to solve the equation ( ) 2 1 . x e x + = − + He incorrectly states the solution as ( ) 2, 1 . − Describe how Thomas should have stated the solution. 1 1 x y • • •"
2018,jan,January 2018,11,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb1.pdf,[19],1,2.0,2 marks,no-calculator,,R13,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[42],[],"Question 11 2 marks 111 Given the graph of ( ) y f x = , sketch the graph of ( ) . y f x = The graph of ( ) f x has already been drawn for your reference. No marks will be awarded for the graph of ( ). f x y x 1 1 ( ) f x y x 1 1 ( ) f x"
2018,jan,January 2018,12,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb1.pdf,[20],1,2.0,a) 1 mark; b) 1 mark,no-calculator,,R11,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[44],[],"Question 12 a) 1 mark b) 1 mark 112 113 When a polynomial, ( ), P x is divided by ( ) 2 x − the resulting equation is ( ) 2 3 1 . 2 2 P x x x x x = − + + − − a) Explain why 2 x − is not a factor of ( ). P x b) Determine the equation for the polynomial function ( ). P x ( ) __________________________"
2018,jan,January 2018,13,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb1.pdf,[21],1,3.0,3 marks,no-calculator,,"R2, R5",marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[48],[],Question 13 3 marks 114 Determine the equation for ( ) g x in terms of ( ). f x ( ) ______________________________ g x =    y x 1 1 ( ) f x y x 1 1    ( ) g x
2018,jan,January 2018,14,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb1.pdf,[22],1,1.0,1 mark,no-calculator,,P4,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[50],[],Question 14 1 mark 115 Explain why the binomial expansion of ( )9 2x y + does not have a middle term.
2018,jan,January 2018,15,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb1.pdf,[23],1,3.0,3 marks,no-calculator,,R8,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[52],[],"Question 15 3 marks 116 Using the laws of logarithms, completely expand the expression 3 5 log . a b        "
2018,jan,January 2018,16,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[5],1,1.0,1 mark,no-calculator,D,T1,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[57],[],Question 16 1 mark Identify 10° in radians. a) 1800 π b) 1800 π c) 18 π d) 18 π 
2018,jan,January 2018,17,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[5],1,1.0,1 mark,no-calculator,B,R12,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[57],[],"Question 17 1 mark The polynomial function, ( ) ( ) ( ) 2 2 1 4 , P x a x x = − + has a y-intercept of 8. − Identify the value of a. a) 2 − b) 1 2 − c) 1 2 d) 2"
2018,jan,January 2018,18,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[6],1,1.0,1 mark,no-calculator,A,R7,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[58],[],Question 18 1 mark Identify the value of 4 1 log 16       . a) 2 − b) 1 2 − c) 1 2 d) 2 
2018,jan,January 2018,19,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[6],1,1.0,1 mark,no-calculator,C,T1,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[58],[],"Question 19 1 mark Given the angle 25 7 π , identify the coterminal angle on the interval [ ] 2 ,0 . −π a) 18 7 π b) 11 7 π c) 3 7 π − d) 10 7 π − "
2018,jan,January 2018,20,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[6],1,1.0,1 mark,no-calculator,D,P2,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[58],[],Question 20 1 mark Identify which expression cannot be evaluated. a) 7 0 P b) 7 6 P c) 7 7 P d) 7 8 P
2018,jan,January 2018,21,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[7],1,1.0,1 mark,no-calculator,B,R14,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[59],[],Question 21 1 mark Identify the graph of ( ) 3 . 2 4 x f x x − = + a) b) c) d)
2018,jan,January 2018,22,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[8],1,1.0,1 mark,no-calculator,B,R3,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[60],[],"Question 22 1 mark Given a point ( ) 2,0 − on the graph of ( ), y f x = identify the coordinates of the corresponding point on the graph of 1 4 . 2 y f x   =     a) ( ) 8,0 − b) ( ) 4,0 − c) ( ) 2,0 − d) ( ) 1,0 − "
2018,jan,January 2018,23,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[8],1,1.0,1 mark,no-calculator,C,T6,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[60],[],Question 23 1 mark Identify the non-permissible value of θ for the expression cos . 1 sin θ θ + a) 2 π b) π c) 3 2 π d) 2π 
2018,jan,January 2018,24,mcq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[8],1,1.0,1 mark,no-calculator,A,R9,answer-key,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[60],[],Question 24 1 mark Identify the function with an asymptote at 3. x = − a) ( ) log 3 y x = + b) log 3 y x = + c) ( ) log 3 y x = − d) log 3 y x = −
2018,jan,January 2018,25,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[9],1,3.0,3 marks,no-calculator,,T3,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[62],[],Question 25 3 marks 117 Evaluate the following expression. ( ) 2 2 tan csc cos 3 3 π −π    + 3π        
2018,jan,January 2018,26,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[10],1,1.0,1 mark,no-calculator,,R14,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[66],[],Question 26 1 mark 118 State the range of the graph below. Range: _____________________________ x y 1 1 •
2018,jan,January 2018,27,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[11],1,2.0,2 marks,no-calculator,,R14,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[68],[],Question 27 2 marks 119 Sketch the graph of the function ( ) 2 2 5 . x x f x x − = y x 1 1
2018,jan,January 2018,28,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[12],1,1.0,1 mark,no-calculator,,R12,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[70],[],"Question 28 1 mark 120 State a possible value of n if the polynomial function ( ) ( ) ( ) 2 1 2 n P x x x = − + has a range of [ ) 0, . ∞"
2018,jan,January 2018,29,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[13],1,2.0,2 marks,no-calculator,,R9,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[72],[],Question 29 2 marks 121 Sketch the graph of 1 1 . 2 x y −   =     1 x 1 y
2018,jan,January 2018,30,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[14],1,1.0,1 mark,no-calculator,,R10,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[74],[],Question 30 1 mark 122 Solve. log 27 3 x = 
2018,jan,January 2018,31,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[14],1,2.0,2 marks,no-calculator,,T4,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[76],[],Question 31 2 marks 123 Sketch at least two periods of the graph tan . y x = y x
2018,jan,January 2018,32,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[15],1,1.0,1 mark,no-calculator,,R1,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[78],[],"Question 32 1 mark 124 Given the graph of ( ), f x determine the domain of ( ) 1 . f x Domain: _______________________________  1 1 y x   ( ) f x"
2018,jan,January 2018,33,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[16],1,3.0,3 marks,no-calculator,,T4,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[80],[],"Question 33 3 marks 125 Determine the values of A, B, and D of the sinusoidal function in the form ( ) Asin B D. y x = + A = ______________ B = ______________ D = ______________ ● ● ● ● 1 5π 10π y x ●"
2018,jan,January 2018,34,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[17],1,1.0,1 mark,no-calculator,,T2,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[82],[],"Question 34 1 mark 126 Determine if the point 7 2 , 5 5   −       is on the unit circle. Justify your answer."
2018,jan,January 2018,35,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[18],1,3.0,3 marks,no-calculator,,P3,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[84],[],"Question 35 3 marks 127 Solve, algebraically. 5 4 6 n n C C ="
2018,jan,January 2018,36,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[19],1,2.0,2 marks,no-calculator,,T6,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[88],[],"Question 36 2 marks 128 Given 4 sin 5 α = , where α is in quadrant II, determine the exact value of sin 2α."
2018,jan,January 2018,37,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[20],1,3.0,a)1 mark; b) 2 marks,no-calculator,,R1,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[90],[],"Question 37 a)1 mark b) 2 marks 129 130 Given the functions ( ) 1 f x x = + and ( ) , g x x = a) determine the equation of ( ) ( ). g f x ( ) ( ) ___________________________ g f x = b) sketch the graph of ( ) ( ). g f x y x 1 1"
2018,jan,January 2018,38,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[21],1,1.0,1 mark,no-calculator,,T4,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[96],[],Question 38 1 mark 131 Steve is asked to determine an equation with a larger period than the period of the graph of ( ) cos 2 . y x = Justify why Steve’s answer of ( ) cos 6 y x = is incorrect.
2018,jan,January 2018,39,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[22],1,2.0,a) 1 mark; b) 1 mark,no-calculator,,R1,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[98],[],"Question 39 a) 1 mark b) 1 mark 132 133 Given the graphs of ( ) f x and ( ), g x a) determine the value of ( )( ) 1 . f g −  b) determine the value of ( ) ( ) 0 . g f 1 y x 1 • • • • • ( ) f x y x 1 1 • • • ( ) g x"
2018,jan,January 2018,40,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[23],1,3.0,3 marks,no-calculator,,R12,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[100],[],Question 40 3 marks 134 Sketch the graph of ( ) ( ) ( )( ) 3 1 3 1 . P x x x x = − − − + y x
2018,jan,January 2018,41,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[24],1,2.0,a) 1 mark; b) 1 mark,no-calculator,,"T2, T3",marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[106],[],"Question 41 a) 1 mark b) 1 mark 135 136 The point ( ) 3,1 − is on the terminal arm of an angle θ, in standard position. a) Determine tan . θ b) Determine a possible value of , θ in radians."
2018,jan,January 2018,42,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[25],1,1.0,1 mark,no-calculator,,R6,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[110],[],Question 42 1 mark 137 Describe the transformation used to obtain the graph of 5 log y x = given the graph of 5 .x y = 
2018,jan,January 2018,43,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[25],1,2.0,2 marks,no-calculator,,T5,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[112],[],"Question 43 2 marks 138 Solve 3 sin , 2 θ = − where . θ ∈"
2018,jan,January 2018,44,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[26],1,1.0,1 mark,no-calculator,,R13,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[116],[],"Question 44 1 mark 139 Given that the point ( ) ,a b is on the graph of ( ), f x describe how you would determine the corresponding point on the graph of ( ). y f x = "
2018,jan,January 2018,45,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[26],1,1.0,1 mark,no-calculator,,T6,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[118],[],Question 45 1 mark 140 Evaluate. cos cos sin sin 20 5 20 5 π π π π         −                
2018,jan,January 2018,46,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[27],1,3.0,3 marks,no-calculator,,"R2, R5",marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[122],[],Question 46 3 marks 141 Describe the transformations used to obtain the graph of the function ( ) 6 8 y f x = −+ − from the graph of ( ). y f x = 
2018,jan,January 2018,47,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[27],1,2.0,2 marks,no-calculator,,R14,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[124],[],"Question 47 2 marks 142 State the equations of all the asymptotes of the function, 1 . 3 1 y x = +"
2018,jan,January 2018,48,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[28],1,3.0,3 marks,no-calculator,,R11,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[126],[],Question 48 3 marks 143 Determine the zeros of the polynomial function ( ) 3 2 2 5 4 3. P x x x x = + − −
2018,jan,January 2018,49,frq,2,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jan_sb2.pdf,[29],1,2.0,2 marks,no-calculator,,R13,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jan_mg.pdf,[130],[],Question 49 2 marks 144 Determine the equation of the radical function represented by the graph. _________________________________ y = y x 1 1
2018,jun,June 2018,1,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jun_sb1.pdf,[9],1,2.0,2 marks,calculator-active,,T1,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jun_mg.pdf,[10],[],Question 1 2 marks 101 Pierre pushes his car into a garage. The radius of a tire on his car is 22 cm. Determine the distance travelled by his car if the tire rotated a total of 1000 .°
2018,jun,June 2018,2,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jun_sb1.pdf,[10],1,2.0,2 marks,calculator-active,,R10,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jun_mg.pdf,[12],[],"Question 2 2 marks 102 Solve, algebraically. 2 7 85 x ="
2018,jun,June 2018,3,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jun_sb1.pdf,[11],1,4.0,4 marks,calculator-active,,T5,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jun_mg.pdf,[14],[],"Question 3 4 marks 103 Solve, algebraically, over the interval [ ) 0,2π . ( ) sin sec 3 0 x x + ="
2018,jun,June 2018,4,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jun_sb1.pdf,[12],1,3.0,3 marks,calculator-active,,R10,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jun_mg.pdf,[18],[],"Question 4 3 marks 104 Brahim invests $2500 at an annual interest rate of 6.75% compounded monthly. Determine, algebraically, how many years it will take for his investment to reach an amount of $10 500. Use the formula: 1 where = the amount of the investment after years = the principal of the inves"
2018,jun,June 2018,5,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jun_sb1.pdf,[13],1,2.0,2 marks,calculator-active,,P3,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jun_mg.pdf,[22],[],"Question 5 2 marks 105 There are 13 adults and 18 children who can be selected to go on a trip. Determine the number of ways 4 adults and 7 children can be selected if Sandra, one of the adults, must be selected."
2018,jun,June 2018,6,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jun_sb1.pdf,[14],1,3.0,3 marks,calculator-active,,P4,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jun_mg.pdf,[24],[],"Question 6 3 marks 106 In the binomial expansion of 9 3 2 2 , x x   −     determine and simplify the 6th term. Note: A calculator is not required for the remaining test questions."
2018,jun,June 2018,7,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jun_sb1.pdf,[15],1,1.0,1 mark,no-calculator,,R1,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jun_mg.pdf,[26],[],"Question 7 1 mark 107 Given that ( ) ( ) ( ) ( ) ( ) { } 1, 0 , 0, 2 , 1, 3 , 2, 4 , f x = − − evaluate ( ) ( ) 0 . f f"
2018,jun,June 2018,8,frq,1,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/student-booklets/pc_18_jun_sb1.pdf,[16],1,1.0,1 mark,no-calculator,,T2,marking-guide-heading,/home/max/testgen-suite/ocr-frq/mb-exams/source-pdfs/marking-guides/pc_18_jun_mg.pdf,[28],[],"Question 8 1 mark 108 The point 5 , 6 b   −     is on the unit circle and is in quadrant III. Determine the exact value of b."
